ticker,tv,bars,cost,beat,trades,expo,win,mean_tr,med_tr,null_beat,null_win,null_mean
ASLI,46300001.000000075,627,0.0256,True,12,0.4003189792663477,0.25,0.19903769652631711,-0.03540392156862747,0.25,0.21666666666666667,0.12706506932062397
ASMI,126491050.99999984,3094,0.010976344086021505,True,62,0.4793148028442146,0.3225806451612903,0.00726064624504712,-0.02230829626984705,0.3,0.3943548387096774,-0.010371888297425375
ASPI,229651101.00000033,1572,0.012544444444444445,False,37,0.47837150127226463,0.2702702702702703,0.07568058095485183,-0.0466353535353535,0.1,0.43513513513513513,0.02303859286963477
ASRI,6448888951.000002,4583,0.013600000000000001,True,98,0.4837442723107135,0.336734693877551,0.030848675572247776,-0.03806503045158771,0.2,0.4061224489795918,-0.0016344218897120103
ASRM,152500.9966430665,5147,0.015527271556759807,False,98,0.3738099863998446,0.20408163265306123,-0.007193370968947309,-0.02878088448970078,0.0,0.23469387755102042,0.002470219840902327
ASSA,3186169450.0186467,3386,0.00968916215416034,True,70,0.4616066154754873,0.34285714285714286,0.08790200796575846,-0.034329966194960274,0.05,0.4,0.012134547673857438
ATAP,40181700.99999995,1374,0.017364705882352942,False,26,0.4279475982532751,0.19230769230769232,0.17497091985355265,-0.05098398660860797,0.25,0.3096153846153846,0.09511535878427797
ATIC,7297500.9999999935,2732,0.013351937984496125,False,69,0.462298682284041,0.15942028985507245,-0.04015765120801226,-0.044601937984496125,0.15,0.3521739130434783,-0.005603550932375125
ATLA,435977500.9999998,567,0.0256,True,9,0.3315696649029982,0.1111111111111111,-0.08628877222318349,-0.044467916287088835,0.85,0.13333333333333333,-0.03908449172703188
AUTO,608849609.9411916,6386,0.009197122302158273,False,142,0.5089257751331037,0.4014084507042254,0.029411198014068198,-0.02277997843831689,0.0,0.4545774647887324,0.008847561385979672
AVIA,8346935500.999987,1132,0.0155009900990099,False,24,0.4037102473498233,0.25,-0.03180282129899121,-0.06468274555357861,0.6,0.33125,-0.02066069138610741
AWAN,3186905851.000003,797,0.013007407407407409,False,19,0.45796737766624845,0.21052631578947367,-0.049317110500816996,-0.06706146146146147,0.15,0.44473684210526315,-0.01225445547625293
AXIO,173029250.99999982,986,0.012742857142857143,False,21,0.41683569979716023,0.2857142857142857,-0.015475515907356217,-0.021363544436552615,0.25,0.3547619047619048,-0.01745598984205224
AYAM,13638794301.0,650,0.012311409395973154,False,12,0.5938461538461538,0.5,0.14176678765522205,0.006220059135495322,0.15,0.6083333333333333,0.09060810296184066
AYLS,348584900.99999994,1575,0.01858701298701299,True,28,0.4438095238095238,0.25,0.08774539249264876,-0.05315161764507559,0.45,0.2910714285714286,0.044165601788624366
BABP,11242500.999999993,5975,0.01709425287356322,False,123,0.43665271966527197,0.22764227642276422,-0.024442462812843093,-0.040903776683087055,0.15,0.29227642276422766,-0.006558689383646095
BABY,854542400.9999999,709,0.013536507936507937,False,13,0.44992947813822287,0.46153846153846156,-0.005322985403954951,-0.0041025456723568846,0.55,0.5,0.021088216214822562
BACA,28343250.99999998,4633,0.013062686567164179,False,142,0.45262249082667816,0.11267605633802817,-0.02663427731006618,-0.042693943798880515,0.0,0.2676056338028169,-0.009467830524966171
BAIK,210978900.9999999,604,0.015909278350515463,True,13,0.5447019867549668,0.3076923076923077,0.16148510824047102,-0.03257594501718218,0.8,0.48846153846153845,0.10764075377952327
BAJA,103164601.00000007,3609,0.01185,True,77,0.4344693821003048,0.2597402597402597,0.054141874173169555,-0.04126176470588236,0.3,0.36688311688311687,0.011511602078622334
BALI,35612501.00000003,3055,0.010919148936170213,False,74,0.46088379705400984,0.28378378378378377,-0.006240055761985491,-0.03690313036057899,0.0,0.3993243243243243,0.01095363030069331
BANK,13484888501.000023,1342,0.010187155963302753,False,34,0.3859910581222057,0.058823529411764705,-0.06357218374247442,-0.05047574221492399,0.0,0.33676470588235297,-0.011752450093963014
BAPA,3187501.0000000023,4573,0.016835955056179776,False,100,0.40454843647496175,0.14,-0.018172624951259084,-0.03644379819343472,0.1,0.2115,-0.007072266424515275
BAPI,382501.00000000006,1678,0.0256,True,12,0.1364719904648391,0.16666666666666666,0.07564573702159909,-0.05685,0.9,0.2,-0.03169319009801317
BATA,468001.0000000003,3032,0.01407457627118644,False,76,0.4795514511873351,0.18421052631578946,0.008206768829052375,-0.03302476168559196,0.0,0.29407894736842105,-0.016051603661069287
BATR,199352701.00000012,533,0.017364705882352942,False,14,0.4878048780487805,0.2857142857142857,-0.030221050605013962,-0.032389503011729985,0.5,0.3392857142857143,-0.006543610155530301
BAUT,17470001.000000004,1096,0.02807191011235955,True,18,0.41514598540145986,0.2777777777777778,-0.009104330159765583,-0.05188143392188338,0.65,0.24722222222222223,-0.03545943729163724
BAYU,375251.0000000003,6156,0.010251162790697675,False,175,0.5207927225471085,0.21142857142857144,-0.03190070144589598,-0.047845116766401206,0.0,0.40685714285714286,0.00799583749908063
BBCA,166295927500.99997,5479,0.009402281368821293,False,136,0.5745574009855813,0.4117647058823529,0.005830689843772805,-0.015671760307224697,0.0,0.5235294117647059,0.011039752156408655
BBHI,314414001.0000001,2711,0.015024593722943895,False,58,0.4382146809295463,0.3448275862068966,0.13126346060931027,-0.046472021935126666,0.0,0.3586206896551724,0.06265223862677761
BBKP,3396343351.0000014,4948,0.011995457601256452,True,113,0.4385610347615198,0.2920353982300885,0.014072751487091549,-0.03141292386198272,0.1,0.3730088495575221,-0.009962480156318709
BBLD,373954.25549316395,6137,0.009844444402706948,False,151,0.5137689424800391,0.23178807947019867,-0.0011215335401844977,-0.04263125221518073,0.0,0.4009933774834437,0.015863539979978313
BBMD,164751.0,3221,0.008705590062111801,False,88,0.4892890406705992,0.17045454545454544,-0.020913310757761535,-0.02743603860162841,0.05,0.3039772727272727,-0.00567028346676846
BBNI,117201651250.99988,5599,0.009685801838610827,False,120,0.5425968923021969,0.36666666666666664,0.021735930836295003,-0.02044602367784125,0.0,0.4925,0.012407730008292282
BBRI,255974872390.05112,5630,0.00817013790898198,False,133,0.5699822380106572,0.39097744360902253,0.012031644120219336,-0.016044218751986097,0.0,0.5447368421052632,0.016911920335759265
BBRM,1610461.899234773,3350,0.020354807368668234,False,60,0.3465671641791045,0.15,-0.005021057406572838,-0.051045516340731956,0.05,0.17166666666666666,-0.02739630415412042
BBSI,52179562.33544922,1439,0.008084155472956578,False,31,0.4975677553856845,0.3870967741935484,0.06329323354714972,-0.02036916775796891,0.0,0.4338709677419355,0.04980781113505399
BBSS,130884201.00000006,1532,0.015909278350515463,False,34,0.44321148825065276,0.29411764705882354,-0.0018599312864685728,-0.04958274773827058,0.3,0.37058823529411766,-0.008559459342844323
BBTN,31331463315.96273,4101,0.009401692012826998,False,100,0.5142648134601316,0.35,0.00835012877964617,-0.027159845905370537,0.0,0.4495,-0.003937864668474007
BBYB,865602745.3213117,2861,0.012979571033156835,True,68,0.4330653617616218,0.2647058823529412,0.03125916947003223,-0.039876356060171814,0.25,0.37426470588235294,0.014781547168256694
BCAP,6007151.000000001,6261,0.01761204723878343,False,121,0.39690145344194216,0.23140495867768596,0.008956009655964083,-0.03027022716631514,0.0,0.2413223140495868,-0.0009565886028958277
BCIC,1.0,6508,0.005605,True,83,0.21450522433927474,0.20481927710843373,-0.03430175899342373,-0.04642132653061229,0.9,0.20180722891566266,-0.015026568139730261
BCIP,496535700.99999917,4104,0.013968200836820082,False,100,0.43835282651072127,0.16,-0.014355085306926802,-0.038068084692801527,0.1,0.335,-0.006187519637532669
BDKR,3231006051.0,826,0.01485925925925926,True,14,0.6331719128329297,0.42857142857142855,0.09341690154178263,-0.03066269026773257,0.45,0.5285714285714286,0.011506688078354612
BDMN,7687708501.000013,5838,0.008008982399019468,False,133,0.5226104830421378,0.3609022556390977,0.014450477658808285,-0.018216550846156795,0.0,0.48947368421052634,0.008394021859617571
BEEF,504334922.0745993,1855,0.01235356704190033,True,44,0.5029649595687331,0.29545454545454547,0.06249040472515501,-0.041691727210076635,0.45,0.4193181818181818,0.023176279800088465
BEER,152896001.00000006,865,0.010650505050505051,True,19,0.3213872832369942,0.15789473684210525,0.014540720593761061,-0.02453939393939389,0.9,0.3105263157894737,-0.016650925646378382
BEKS,6794138.797603606,6236,0.0256,False,126,0.37572161642078256,0.15873015873015872,-0.05937486243185239,-0.07321902712308902,0.05,0.24325396825396825,-0.020433884183547236
BELI,800233701.0000008,908,0.010024778761061948,True,27,0.32709251101321585,0.07407407407407407,-0.01275013745347933,-0.014449557522123901,0.75,0.1648148148148148,-0.014730698086830307
BELL,339197089.1290431,2186,0.0155009900990099,False,52,0.47118023787740165,0.2692307692307692,0.10894429826934353,-0.032158590901858186,0.1,0.3346153846153846,0.037650616925950495
BESS,126824425.99999991,1557,0.013062686567164179,True,34,0.46563904945407836,0.4117647058823529,0.15570905698312804,-0.029213668029059323,0.1,0.3926470588235294,0.046910986311686644
BEST,3827649101.0,3525,0.014147008547008549,True,77,0.4499290780141844,0.3246753246753247,-0.000626573493808497,-0.047204859786677975,0.25,0.38961038961038963,-0.009441543282625147
BFIN,129375000.9999999,6279,0.01376326530612245,False,142,0.5239687848383501,0.323943661971831,0.028071294968966563,-0.03808003868975748,0.0,0.4376760563380282,0.017856131042981047
BGTG,485489245.70282805,2534,0.017480170813710852,False,54,0.4123914759273875,0.2777777777777778,-0.004940872352489902,-0.049234203071775354,0.0,0.2740740740740741,-0.00599228332658132
BHIT,1298029550.9999995,6307,0.017504761904761905,True,124,0.4144601236721104,0.28225806451612906,0.03351201899167427,-0.03897894821772096,0.05,0.3088709677419355,-0.014492863120525317
BIKA,5127200.999999996,937,0.0106,True,28,0.38847385272145146,0.17857142857142858,-0.04549058073218164,-0.04893904948554628,0.9,0.26964285714285713,-0.02419269020739616
BIMA,1.0,3822,0.010044444444444444,False,46,0.22030350601779172,0.10869565217391304,-0.08526519131969103,-0.04871439518336066,1.0,0.12391304347826088,-0.008243789305282098
BINA,218625200.99999985,3103,0.010676142131979694,False,89,0.5078955849178215,0.2247191011235955,0.021036869881535466,-0.02853328893631173,0.0,0.35280898876404493,0.019142697221126135
BINO,174012650.99999988,1141,0.013292307692307694,True,25,0.45574057843996496,0.28,0.005202319553439316,-0.020868109543471604,0.55,0.374,-0.0072986612381120385
BIPI,3880928500.9999967,4066,0.01671111111111111,False,85,0.36866699458927693,0.17647058823529413,-0.02133761345627807,-0.055172626807551736,0.15,0.25176470588235295,-0.004282079482748057
BIPP,5251251.0,6126,0.023457142857142857,False,155,0.4464577211883774,0.17419354838709677,-0.04476868665551012,-0.048148500881834214,0.0,0.25193548387096776,-0.008364416750248736
BIRD,2024030125.9999983,2897,0.01055049504950495,True,67,0.4445978598550224,0.208955223880597,-0.004930545847794336,-0.04513248785374774,0.6,0.3805970149253731,-0.008610595229091977
BISI,222338750.99999973,4724,0.010407692307692309,False,79,0.35182049110922947,0.3037974683544304,0.02386543960562566,-0.031097370675955607,0.1,0.31772151898734174,0.008216945937194048
BJBR,8981894708.18415,3966,0.009885294753683957,False,102,0.48940998487140697,0.27450980392156865,0.00803924034170129,-0.023430963475722565,0.0,0.40441176470588236,-0.0009236917842916438
BJTM,4239346751.000002,3468,0.014220689655172414,False,78,0.5074971164936563,0.38461538461538464,0.0072976324898708,-0.017668915069747427,0.0,0.39166666666666666,-0.00317580329038984
BKDP,5837000.999999998,2903,0.016469565217391305,False,78,0.47640372028935585,0.16666666666666666,-0.039135182196297635,-0.05933545621555421,0.15,0.35192307692307695,-0.01748783836851951
BKSL,1.0,5147,0.015958080499241273,True,41,0.1869049931999223,0.2926829268292683,0.025990894014051847,-0.015958080499241273,0.75,0.22195121951219512,-0.002474532451031672
BKSW,910901.0,5882,0.012794244604316548,False,149,0.46684801088065286,0.174496644295302,-0.023302538899709582,-0.040963286367983964,0.15,0.3345637583892617,-0.007126851141920664
BLES,726202101.0,515,0.011314285714285714,False,14,0.4155339805825243,0.14285714285714285,-0.010279480615913463,-0.03412375573148168,0.35,0.39285714285714285,-0.009743208547100693
BLTA,57914862.035293505,6088,0.01070204081632653,True,63,0.26576872536136664,0.30158730158730157,0.03564331201727588,-0.037968072143657494,0.8,0.21746031746031746,-0.0003879132713668585
BLTZ,1.0,1245,0.008933333333333333,False,27,0.5445783132530121,0.2962962962962963,0.039916646364686593,-0.04226666666666666,0.15,0.37777777777777777,0.027096462794369443
BLUE,57579000.999999925,1728,0.010625125628140704,False,40,0.53125,0.25,0.22725284099936838,-0.028760098316162427,0.05,0.4225,0.09672373150707635
BMAS,1604898.2584991467,3224,0.012261528756608825,False,99,0.4857320099255583,0.18181818181818182,-0.03788632949085553,-0.0533574427139101,0.0,0.3661616161616162,0.004386763604876064
BMBL,56170701.00000008,862,0.04131428571428571,True,18,0.4466357308584687,0.16666666666666666,0.07984656472573354,-0.05195258358662616,0.65,0.33055555555555555,-0.025909015116404872
BMHS,344411000.9999999,1239,0.011552380952380953,False,33,0.3454398708635997,0.15151515151515152,-0.04565608003714925,-0.05051343678478257,0.25,0.2681818181818182,-0.024486334332664207
BMRI,212722765000.99973,5715,0.009723711340206186,False,132,0.5623797025371828,0.4015151515151515,0.014589345811676847,-0.020308404081583152,0.0,0.5253787878787879,0.012926847151862169
BMSR,720000.9999999995,6078,0.01185,False,147,0.4629812438302073,0.2108843537414966,-0.014169235445421034,-0.061850000000000044,0.1,0.34217687074829933,0.015561659568065983
BMTR,7536543751.000005,5146,0.010663291139240506,True,113,0.44850369218810726,0.2920353982300885,0.017204932095806653,-0.04422033811910623,0.05,0.38893805309734514,-0.004222272793823387
BNBA,37474927.46941381,4975,0.015297838547768804,False,114,0.49829145728643215,0.2807017543859649,0.037942691041195055,-0.035341518444740615,0.0,0.38903508771929823,0.0072621486358161276
BNBR,1.0,6446,0.008231578947368421,False,72,0.17700899782811044,0.19444444444444445,-0.05470778175949639,-0.09156490822245722,0.55,0.19444444444444445,0.004455392243361072
BNGA,2728279245.341154,5867,0.010781347150259067,False,125,0.49531276632009547,0.352,0.028589564470558174,-0.024670216486172777,0.0,0.438,0.011841377258661544
BNII,253373600.99999967,5389,0.013292307692307694,False,120,0.4273520133605493,0.21666666666666667,0.005227200018305911,-0.03622644949192736,0.0,0.32875,-0.006700000478360627
BNLI,175110206.06127936,5479,0.010891005291005292,False,120,0.4838474174119365,0.30833333333333335,0.01821857103701702,-0.024927722655919644,0.1,0.4058333333333333,0.006669602196958413
BOAT,905337850.999999,425,0.013175757575757577,True,6,0.4470588235294118,0.5,0.1609371686865874,0.10854990614105658,0.4,0.425,0.012540674366353166
BOBA,38047200.999999955,1159,0.011155555555555556,False,29,0.44089732528041414,0.1724137931034483,-0.02750512566829644,-0.036665948777261786,0.55,0.35172413793103446,-0.004972070406458379
BOGA,4922028501.000001,2384,0.010104504504504504,False,61,0.45931208053691275,0.26229508196721313,0.010538928547480802,-0.021053409613993598,0.0,0.380327868852459,0.009000139003862652
BOLA,102542201.00000012,1742,0.011034782608695653,True,35,0.38002296211251435,0.22857142857142856,0.08626671785856584,-0.04346721504112809,0.5,0.32,0.007633222037520165
BOLT,94977500.99999997,2732,0.011217977528089888,False,67,0.4791361639824305,0.23880597014925373,-0.024781419548506718,-0.032839616610421944,0.05,0.37089552238805973,-0.008823028908158908
BPFI,327405.4739074704,4238,0.011869285999152629,False,86,0.4933931099575271,0.26744186046511625,0.011060877544700807,-0.018652118070828533,0.0,0.34244186046511627,0.003023232891825118
BPII,1.0,2925,0.010898013245033113,False,51,0.4300854700854701,0.3333333333333333,0.03560169581106946,-0.010898013245033113,0.0,0.3480392156862745,0.019224867479328892
BPTR,64503601.00000011,1988,0.0181,False,53,0.40090543259557343,0.18867924528301888,-0.01865748843397729,-0.050708662447933706,0.15,0.30283018867924527,-0.008921029544985802
BRAM,1.0,6015,0.008933333333333333,False,127,0.45270157938487116,0.2440944881889764,0.0028662473412448325,-0.03218914728682175,0.05,0.36181102362204726,0.017217410103076626
BREN,145977716251.00012,688,0.009184229390681004,False,15,0.45930232558139533,0.26666666666666666,-0.033880226546316776,-0.03851763253416099,0.0,0.44333333333333336,-0.0005807229264565924
BRIS,32214721251.000034,2030,0.008621148036253776,False,42,0.42758620689655175,0.2857142857142857,0.036010555820290745,-0.040833730708165344,0.05,0.39404761904761904,0.03143838775550293
BRMS,8160739681.121371,3864,0.011929113924050633,False,78,0.452639751552795,0.3076923076923077,0.020937122284190986,-0.029099376543896743,0.3,0.37756410256410255,0.014932999856872948
BRNA,2787426.0419235206,6432,0.014814926921759963,False,159,0.48802860696517414,0.2389937106918239,-0.011316077012022526,-0.035867531940937794,0.0,0.3786163522012579,-0.00024778439001256887
BRPT,8873064873.587368,5988,0.013981810820805733,True,126,0.46993987975951906,0.373015873015873,0.11252459223094274,-0.038446824838444464,0.0,0.41388888888888886,0.0377295516271279
BSBK,997788501.000001,908,0.024467924528301887,True,16,0.45044052863436124,0.1875,-0.03771303698653072,-0.044075767665556834,0.35,0.225,-0.043954100923868186
BSDE,18424355001.000008,4475,0.010145454545454544,False,105,0.515754189944134,0.29523809523809524,0.04161135147272765,-0.03591865042174322,0.05,0.44142857142857145,0.006632262643347576
BSIM,21632500.999999963,3823,0.01407457627118644,False,98,0.44676955270729796,0.22448979591836735,-0.01108170761732867,-0.03169879987367094,0.0,0.31581632653061226,-0.00583769430164204
BSML,5289463001.000005,1126,0.010821932114882506,False,23,0.46536412078152756,0.391304347826087,0.07172807092249199,-0.07137980859728169,0.15,0.4956521739130435,0.06884388142434436
BSSR,8450001.000000004,3387,0.008112562814070351,False,75,0.4924712134632418,0.3466666666666667,0.023072797572271056,-0.013214233375857027,0.0,0.42333333333333334,0.014884466471046963
BSWD,1.0,6030,0.010044444444444444,True,60,0.2933665008291874,0.3,0.12396219321839679,-0.010044444444444444,0.05,0.24,0.02669517007357245
BTEK,130804525.99999997,5495,0.0256,False,116,0.3776160145586897,0.1810344827586207,-0.025547250461308714,-0.08314166366389374,0.05,0.24698275862068966,0.0016167060617832997
BTEL,1089325000.9999995,3236,0.0256,True,37,0.2515451174289246,0.2702702702702703,0.022189291336026595,-0.05337777777777779,0.7,0.20945945945945946,-0.009449509459253548
BTON,1170000.9999999998,6231,0.013616032064128255,False,149,0.4864387738725726,0.24161073825503357,-0.006741020067459731,-0.04251776616817454,0.0,0.34496644295302015,0.004881499074198331
BTPN,135342001.0000002,4531,0.009387878787878789,False,100,0.46479805782387995,0.33,0.0211015416354962,-0.024626495843017304,0.05,0.375,0.0060086727058177155
BTPS,17413401501.0,2030,0.010251162790697675,False,50,0.4719211822660099,0.24,0.001949862998528058,-0.04261939495973307,0.35,0.409,-0.004385455398054089
BUAH,313284751.0000003,972,0.012667137809187278,False,19,0.4742798353909465,0.3157894736842105,0.03222978619221203,-0.0300887962899803,0.1,0.4263157894736842,0.014539586706931947
BUDI,49622851.00000003,6014,0.014528571428571429,False,160,0.4679082141669438,0.21875,-0.02135244755064731,-0.04372375199087079,0.0,0.3553125,-0.004166889517647493
BUKA,30852320526.0,1217,0.0109475935828877,True,31,0.39194741166803615,0.22580645161290322,-0.039962772139287055,-0.03972457200015393,1.0,0.3564516129032258,-0.027420960121800373
BUKK,13074751.000000019,2747,0.010501960784313726,False,77,0.45467783036039316,0.19480519480519481,0.00038067809812080886,-0.029193549569360457,0.1,0.32857142857142857,-0.003668380545874445
BULL,2168646801.000002,3753,0.011413953488372094,True,63,0.4201971755928591,0.4126984126984127,0.040168393612391544,-0.021413964590038578,0.55,0.3412698412698413,0.002909928873539645
BUMI,37499114901.00005,6262,0.01485925925925926,False,145,0.4568827850526988,0.27586206896551724,0.04684154629091364,-0.05525720491819044,0.0,0.37689655172413794,0.0157789354579705
BUVA,15196376.000000011,3963,0.015356097560975609,False,89,0.44259399444865,0.15730337078651685,0.02255935435821957,-0.05333078110527939,0.05,0.3146067415730337,0.010282720932157123
BVIC,25458455.544876076,6475,0.015049262122438997,False,164,0.4594594594594595,0.21951219512195122,-0.03536043579077706,-0.049989743589155464,0.0,0.3329268292682927,-0.0063471808637673415
BWPT,7513139739.855519,4136,0.010715089514066497,True,87,0.4497098646034816,0.2988505747126437,0.035578808091495204,-0.038492867291844285,0.25,0.3816091954022989,-0.0043173324694119565
BYAN,240075000.99999973,4430,0.009310575139146567,False,100,0.4891647855530474,0.26,0.08845222639626256,-0.022271992495551226,0.0,0.389,0.02620928464931179
CAKK,130068900.99999994,1905,0.013175757575757577,False,41,0.4561679790026247,0.3170731707317073,0.015487565748485239,-0.029935534112070464,0.2,0.38902439024390245,0.010511372553454535
CAMP,357493901.0,2131,0.012266666666666667,True,49,0.4218676677616143,0.2653061224489796,0.0031215762886777163,-0.03061529051987768,0.35,0.34183673469387754,-0.013419853130947618
CANI,17401.000000000015,1304,0.013175757575757577,False,35,0.3197852760736196,0.14285714285714285,-0.09404147643860337,-0.10719285159285159,0.35,0.21571428571428572,-6.309203347348001e-05
CARE,34653043851.0,1553,0.011155555555555556,False,37,0.5524790727623954,0.35135135135135137,0.054352293184386925,-0.01922007168458781,0.15,0.5054054054054054,0.02344074510974554
CARS,367694551.0000003,2306,0.016469565217391305,False,44,0.3490893321769297,0.22727272727272727,-0.00867701327150999,-0.04042939305096378,0.5,0.3,-0.002049678177138898
CASA,1376907000.9999993,2490,0.010501960784313726,False,66,0.47630522088353416,0.2727272727272727,0.017338576326088626,-0.023447080181046045,0.0,0.3795454545454545,0.01908327267151777
CASH,208916901.00000036,1520,0.012356756756756758,True,36,0.42039473684210527,0.25,0.03309049334544576,-0.03854723294723291,0.5,0.4,0.006465420573381015
CASS,57726601.00000006,3621,0.012178947368421053,False,96,0.5186412593206297,0.25,0.0017887799121811127,-0.02985810162789425,0.0,0.4,0.005341215697465671
CBPE,38150101.00000001,865,0.01118659217877095,False,25,0.46705202312138727,0.2,0.022839715070871843,-0.03408735011137877,0.0,0.356,0.008048386757067313
CBRE,46989451.00000003,864,0.0256,True,16,0.41087962962962965,0.1875,0.718501692890584,-0.08142191780821921,0.0,0.28125,0.11546767412937646
CBUT,29890000.999999993,908,0.00951389432485323,False,18,0.3920704845814978,0.3888888888888889,-0.012131611701766564,-0.02826389432485322,0.4,0.3972222222222222,0.023301280746710236
CCSI,105007499.58184811,1742,0.011344375215268349,False,42,0.3978185993111366,0.21428571428571427,-0.011125293061159383,-0.03581822725608466,0.15,0.33690476190476193,-0.00039102531798846296
CEKA,18297501.000000015,6286,0.012356756756756758,False,150,0.5103404390709513,0.26,-0.0025986669081736204,-0.03888362597042868,0.0,0.38766666666666666,0.009053048650225378
CENT,6292201.000000003,6156,0.02247665378414913,False,150,0.43193632228719947,0.23333333333333334,-0.013019293166366118,-0.05958452315580175,0.0,0.306,-0.0018474309170491865
CFIN,348183901.00000036,5722,0.01185,False,132,0.48287312128626353,0.30303030303030304,0.01371763098331679,-0.03114276109606004,0.0,0.4018939393939394,-0.00016022872900878343
CGAS,681449900.9999992,626,0.013007407407407409,True,14,0.41533546325878595,0.2857142857142857,0.023089353945560737,-0.04367072673980299,0.6,0.2857142857142857,-0.025152526499247426
CHEM,976992450.9999988,994,0.0157010101010101,False,29,0.40543259557344064,0.20689655172413793,-0.05952151860277042,-0.06199733597523849,0.5,0.36551724137931035,-0.013429135558572
CHIP,210882500.9999998,843,0.009108771929824561,False,16,0.37129300118623965,0.1875,-0.03208857606641337,-0.04562014891747356,0.0,0.365625,0.014063670695819952
CINT,31901500.99999997,2992,0.013474015748031497,False,81,0.40106951871657753,0.1728395061728395,-0.03045084746647489,-0.031225495037972305,0.05,0.2611111111111111,-0.011166123766435177
CITA,168501.0,6058,0.012846376811594203,False,89,0.32436447672499175,0.30337078651685395,0.016983733862801456,-0.019580299919444127,0.0,0.26741573033707866,0.013273418133118565
CITY,10527001.0,1927,0.012692198581560284,False,47,0.4229372080954852,0.23404255319148937,0.010418195326772973,-0.05898849487785657,0.25,0.32127659574468087,0.010494276938860453
CLAY,1835001.0,1848,0.011413953488372094,False,42,0.41504329004329005,0.23809523809523808,0.07104248322051918,-0.07132381926675951,0.0,0.35,0.056755307585255814
CLEO,2794364651.000005,2292,0.014003361344537814,False,56,0.49214659685863876,0.25,0.02612016270192282,-0.035837882297396796,0.0,0.4276785714285714,0.015131514512709344
CLPI,49050251.00000001,6134,0.011413953488372094,False,138,0.5081512879034887,0.3115942028985507,0.03415184481655649,-0.02096056609462998,0.0,0.36594202898550726,0.00953436817486614
CMNP,118397157.81089787,6213,0.009739074102462091,False,140,0.5005633349428618,0.2857142857142857,0.014405095559773179,-0.03687305686793156,0.05,0.4139285714285714,0.008847723738345368
CMNT,35716310251.00006,1196,0.01112486187845304,False,32,0.46321070234113715,0.21875,-0.018986625803985083,-0.03035131927755621,0.2,0.390625,-0.012370229792847512
CMPP,168792.95309650002,4042,0.015202550437396174,False,105,0.47525977238990597,0.20952380952380953,0.0068323668963394734,-0.08662724506456622,0.2,0.36047619047619045,0.036793973258333175
CMRY,6883605000.999995,1134,0.007812389380530973,False,30,0.47354497354497355,0.36666666666666664,-0.010101077541088214,-0.026040282129155715,0.05,0.4716666666666667,0.004765640025861482
CNKO,468007200.99999946,3809,0.020525373134328357,False,71,0.39511682856392755,0.2112676056338028,0.024783025662921326,-0.057562410171365444,0.4,0.22605633802816902,0.006485018869720082
CNMA,2235176981.4656672,734,0.01205569614018601,True,15,0.3569482288828338,0.26666666666666666,-0.029398296065654504,-0.04009310023820281,1.0,0.28,-0.028089865058027286
CNTX,1.0,3024,0.014021052631578948,False,70,0.43716931216931215,0.2,0.051471705307759165,-0.06248565647592964,0.0,0.2935714285714286,0.05636478949850484
COAL,1075028350.9999995,953,0.0256,True,18,0.41028331584470096,0.2777777777777778,-0.015562900721541055,-0.11867359307359308,0.5,0.2861111111111111,-0.05140358526495806
COCO,105601351.00000016,1806,0.013233587786259542,True,42,0.40476190476190477,0.21428571428571427,0.001010947203810984,-0.03941203896471073,0.7,0.29523809523809524,0.006617655296047309
COWL,1030132001.0000001,2775,0.010430917874396135,False,66,0.505945945945946,0.22727272727272727,0.003923595858938046,-0.0275261667747249,0.05,0.4053030303030303,-0.002222932818318978
CPIN,25872112501.00001,5146,0.008377777777777777,False,124,0.5299261562378547,0.3225806451612903,0.03347069241993082,-0.037405265290622505,0.0,0.4975806451612903,0.021280143075787145
CPRO,1575690100.9999986,4847,0.025207843137254902,False,54,0.26181142975036104,0.12962962962962962,0.013233472325707334,-0.060933520968195896,0.2,0.12037037037037036,-0.020289346547072644
CRSN,57064301.0000001,750,0.014945794392523363,False,19,0.43733333333333335,0.15789473684210525,-0.023072191551962527,-0.041032708346997404,0.3,0.35789473684210527,-0.011508628000160058
CSAP,92351686.7661132,4587,0.010699197267024473,False,121,0.46675386963156745,0.18181818181818182,-0.012484433016398162,-0.042230557471578965,0.05,0.3785123966942149,-0.0009232251368678451
CSIS,39496251.00000002,2288,0.017795121951219513,False,54,0.4458041958041958,0.2222222222222222,0.007903760693344102,-0.03862844514770841,0.3,0.32222222222222224,0.004955582410144097
CSMI,616001.0000000005,1536,0.009108771929824561,True,21,0.4270833333333333,0.42857142857142855,0.20375585836077986,-0.009108771929824561,0.55,0.4023809523809524,0.08603944393412372
CSRA,310053001.00000024,1599,0.014220689655172414,False,45,0.5015634771732332,0.24444444444444444,-0.007466874856730102,-0.03677709570516173,0.0,0.41333333333333333,0.00038118479733745855
CTBN,1.0,5997,0.008825806451612904,False,89,0.3736868434217109,0.30337078651685395,0.025576475838983828,-0.008825806451612904,0.1,0.24044943820224718,0.011792317949291411
CTRA,8933992241.610157,6417,0.01266326484932449,False,154,0.5049088359046283,0.35064935064935066,0.0198356374978481,-0.03835725653521836,0.0,0.4405844155844156,0.004402723950403972
