ticker,bars,span,tv,cost,trades,in_mkt,rule,hold,start,end,rule_early,hold_early,rule_late,hold_late,edge
KBRI,2641,10.48015873015873,67500.99999999996,0.0256,35,0.24271109428246876,-0.2246728367173909,-0.22366263821265264,2008-07-11,2019-04-05,-0.40357676676083043,-0.42506073704728264,-0.03277646456948102,0.0,-0.0010101985047382689
KDSI,6514,25.849206349206348,1968751.0000000002,0.017261807580174926,161,0.49324531777709546,-0.1521183447895167,0.06469873519996683,2000-06-20,2026-08-28,-0.1416955825902103,-0.011517242224348578,-0.16256645962874205,0.14910372335582966,-0.21681707998948352
KDTN,907,3.5992063492063493,26442651.0,0.013730081300813008,27,0.432194046306505,0.31845455385121113,0.19729690930909838,2022-11-09,2026-08-28,,,0.31845455385121113,0.19729690930909838,0.12115764454211275
KEEN,1688,6.698412698412699,1038704400.9999996,0.013474015748031497,40,0.48755924170616116,-0.07277426662643705,0.07261064113547588,2019-09-02,2026-08-28,,,-0.07277426662643705,0.07261064113547588,-0.14538490776191293
KEJU,1628,6.4603174603174605,88650000.99999994,0.011413953488372094,39,0.43796068796068793,0.09681621198046719,0.15884869159119375,2019-11-25,2026-08-28,,,0.09681621198046719,0.15884869159119375,-0.062032479610726554
KETR,906,3.5952380952380953,117927201.0000001,0.01490232558139535,16,0.40618101545253865,0.5451862867547521,0.31650171608912636,2022-11-10,2026-08-28,,,0.5451862867547521,0.31650171608912636,0.22868457066562575
KICI,6026,23.91269841269841,102800.99999999997,0.013062686567164179,148,0.4445735147693329,-0.23868096277192585,0.022713264946149447,2002-05-03,2026-08-28,-0.07814620353943835,0.000580395517969956,-0.35467228271685525,0.04222770380265484,-0.2613942277180753
KIJA,6184,24.53968253968254,3587240929.262543,0.011552380952380953,132,0.5003234152652005,0.01450154604202103,0.025341196637251873,2001-09-25,2026-08-28,-0.0070583726326253204,0.0978648080683373,0.03458929915838027,-0.035600418933672606,-0.010839650595230843
KING,838,3.3253968253968256,221376800.9999997,0.010728205128205128,21,0.4606205250596659,-0.0490538995825337,0.3138503254378431,2023-02-16,2026-08-28,,,-0.0490538995825337,0.3138503254378431,-0.3629042250203768
KINO,2626,10.420634920634921,261407500.99999985,0.010294835680751173,51,0.45163747143945165,0.03750971706488504,-0.07880806265831486,2015-12-11,2026-08-28,,,0.03750971706488504,-0.07880806265831486,0.1163177797231999
KIOS,2185,8.670634920634921,102788051.00000001,0.014522133906069271,45,0.38123569794050344,-0.08561217194503179,-0.13222967863962587,2017-10-05,2026-08-28,,,-0.08561217194503179,-0.13222967863962587,0.04661750669459408
KJEN,1733,6.876984126984127,256216000.9999999,0.011034782608695653,30,0.41431044431621467,0.417736774743904,-0.0865872467941482,2019-07-01,2026-08-28,,,0.417736774743904,-0.0865872467941482,0.5043240215380522
KKES,973,3.861111111111111,48321351.00000002,0.02832727272727273,20,0.40184994861253853,-0.1038527790765652,-0.1341619011694445,2022-08-08,2026-08-28,,,-0.1038527790765652,-0.1341619011694445,0.03030912209287928
KKGI,5147,20.424603174603174,85885956.05107126,0.012451913111518817,108,0.5000971439673596,0.17014000311967292,0.21769358100472824,2005-09-29,2026-08-28,0.7544421191053139,0.5791781976422099,-0.07933671716394441,0.041375668446938185,-0.04755357788505532
KLAS,767,3.0436507936507935,708551798.0551927,0.01709425287356322,16,0.5371577574967406,0.2008368325538734,-0.0793081857612048,2023-06-12,2026-08-28,,,0.2008368325538734,-0.0793081857612048,0.2801450183150782
KLBF,5605,22.24206349206349,39838677251.00007,0.009461003861003861,133,0.5106155218554862,-0.011092196529070453,0.162087677633173,2003-12-15,2026-08-28,0.10790181386145581,0.4804583300625693,-0.09018764910732668,-0.02437487363473434,-0.17317987416224345
KLIN,972,3.857142857142857,40239200.99999994,0.024467924528301887,21,0.37551440329218105,0.28712518677754506,0.07038710654246572,2022-08-09,2026-08-28,,,0.28712518677754506,0.07038710654246572,0.21673808023507934
KMDS,1439,5.7103174603174605,35853200.99999994,0.015033962264150942,36,0.4273801250868659,-0.08804351002026156,0.12143908727216335,2020-09-07,2026-08-28,,,-0.08804351002026156,0.12143908727216335,-0.2094825972924249
KMTR,2261,8.972222222222221,19144400.999999978,0.012266666666666667,67,0.4099955771782397,-0.1027165829768617,-0.1180300090905978,2017-06-20,2026-08-28,,,-0.1027165829768617,-0.1180300090905978,0.015313426113736095
KOBX,3472,13.777777777777779,74344001.00000003,0.011552380952380953,82,0.4236751152073733,-0.16261227347807994,-0.06334378342606983,2012-07-05,2026-08-28,-0.27209571843287994,-0.27099735893218424,-0.14869743775424127,-0.043443539353495986,-0.0992684900520101
KOCI,689,2.734126984126984,98694801.00000009,0.02411851851851852,17,0.5224963715529753,0.010245487110703388,0.12958752629072867,2023-10-06,2026-08-28,,,0.010245487110703388,0.12958752629072867,-0.11934203918002528
KOKA,686,2.7222222222222223,809557801.0000008,0.01772121212121212,15,0.40524781341107874,0.7261579853360154,0.014933329268089102,2023-10-11,2026-08-28,,,0.7261579853360154,0.014933329268089102,0.7112246560679263
KONI,6074,24.103174603174605,1.0,0.0116790273556231,108,0.37783997365821537,0.009389129977832145,0.1357444441150848,2002-02-26,2026-08-28,0.09458084507152753,0.07974648498245318,-0.05998218867799765,0.18734504549775566,-0.12635531413725265
KOPI,6284,24.936507936507937,1.0,0.020984615384615386,94,0.25254614894971356,-0.3371800556537936,-0.01496148472502612,2001-04-24,2026-08-28,-0.4702912908547383,-0.1317006010045959,-0.1800232370320063,0.11032510317943811,-0.3222185709287675
KOTA,1727,6.853174603174603,221423826.00000012,0.0256,26,0.34337000579038796,0.1468052808578375,-0.10334092122103922,2019-07-09,2026-08-28,,,0.1468052808578375,-0.10334092122103922,0.2501462020788767
KPIG,6571,26.075396825396826,15394651.000000024,0.020092753623188405,170,0.46172576472378635,-0.2080431666646838,-0.013668822649302359,2000-03-30,2026-08-28,-0.15857740585023883,0.023942435044345345,-0.25609456300401867,-0.04703491045881736,-0.19437434401538145
KRAH,1348,5.349206349206349,180400000.9999999,0.010119774011299435,26,0.5400593471810089,0.38430562865341056,0.3999992815744966,2013-11-08,2019-04-08,,,0.38430562865341056,0.3999992815744966,-0.015693652921086043
KRAS,3882,15.404761904761905,1779906600.9999998,0.010294835680751173,78,0.41859866048428646,-0.03934005964127629,-0.10081136636629973,2010-11-10,2026-08-28,-0.3605682544680445,-0.3105149775464766,0.04260950959633636,-0.052258541910074285,0.061471306725023434
KREN,5986,23.753968253968253,277675001.00000036,0.030600000000000002,138,0.4894754426996325,-0.16031176265810998,0.0343902098649469,2002-06-28,2026-08-28,-0.2315942046671784,0.2486197109721362,-0.09442300683006588,-0.11782347300338103,-0.19470197252305688
KRYA,982,3.8968253968253967,1088146851.0000002,0.019784397163120568,24,0.4175152749490835,-0.13478416477013255,-0.10313301016488019,2022-07-26,2026-08-28,,,-0.13478416477013255,-0.10313301016488019,-0.03165115460525236
KUAS,1164,4.619047619047619,87245100.9999999,0.02411851851851852,28,0.5146048109965635,-0.10135356794321837,-0.1678749031287433,2021-10-25,2026-08-28,,,-0.10135356794321837,-0.1678749031287433,0.06652133518552494
LABA,1257,4.988095238095238,999808701.0000005,0.012593006993006993,27,0.38822593476531425,-0.0800138227020939,-0.05157863884011027,2021-06-10,2026-08-28,,,-0.0800138227020939,-0.05157863884011027,-0.028435183861983626
LABS,513,2.0357142857142856,145476001.00000003,0.012742857142857143,12,0.5282651072124757,-0.2168514369657506,0.07921627192935432,2024-07-10,2026-08-28,,,-0.2168514369657506,0.07921627192935432,-0.2960677088951049
LAJU,851,3.376984126984127,742667900.9999998,0.02199344262295082,14,0.3501762632197415,-0.14182335555338055,-0.17593203493181664,2023-01-27,2026-08-28,,,-0.14182335555338055,-0.17593203493181664,0.03410867937843609
LAND,1954,7.753968253968254,53821751.00000002,0.0181,35,0.38331627430910953,0.009084641085185918,-0.23539687113946306,2018-08-23,2026-08-28,,,0.009084641085185918,-0.23539687113946306,0.24448151222464898
LAPD,6232,24.73015873015873,1080.9999999999998,0.014690909090909091,84,0.2758344030808729,-0.04238533953769119,-0.02426832215470387,2001-07-18,2026-08-28,-0.1844394231017067,0.022246524479195173,0.11152605998448695,-0.06511034277293748,-0.01811701738298732
LCGP,2883,11.44047619047619,767341001.0000008,0.0155009900990099,58,0.4006243496357961,-0.0620646815923076,-0.05225162052303467,2007-07-13,2019-04-08,0.05194833899150186,0.05717752335261461,-0.15399790294974425,-0.14607457752566977,-0.009813061069272933
LEAD,3115,12.36111111111111,437870475.9999995,0.01794567901234568,50,0.39325842696629215,0.030201449109295675,-0.13825828301649334,2013-12-11,2026-08-28,,,0.030201449109295675,-0.13825828301649334,0.16845973212578902
LFLO,1298,5.150793650793651,8658101.0,0.017364705882352942,41,0.43682588597842836,-0.0899176267275158,0.368173004944901,2021-04-07,2026-08-28,,,-0.0899176267275158,0.368173004944901,-0.4580906316724168
LIFE,1727,6.853174603174603,1180000.9999999993,0.009749377593360996,42,0.44412275622466707,0.018989670903216016,0.06987113268031075,2019-07-09,2026-08-28,,,0.018989670903216016,0.06987113268031075,-0.05088146177709474
LINK,2944,11.682539682539682,2270554501.0000024,0.008047980416156671,68,0.44870923913043476,-0.04701237615687204,-0.09861103271033,2014-09-01,2026-08-28,,,-0.04701237615687204,-0.09861103271033,0.05159865655345797
LION,6035,23.9484126984127,93001.00000000007,0.0106,166,0.4820215410107705,-0.2724392109784731,0.08033736916961964,2002-04-22,2026-08-28,-0.10521278968727188,0.30246393704176544,-0.39673958842453205,-0.08907556245467085,-0.35277658014809277
LIVE,603,2.392857142857143,1126118201.0000002,0.0155009900990099,11,0.5024875621890548,-0.06428001442909681,0.044261673484365716,2024-02-12,2026-08-28,,,-0.06428001442909681,0.044261673484365716,-0.10854168791346253
LMAS,4273,16.956349206349206,2500000.9999999995,0.024830769230769233,84,0.3744441844137608,-0.203968365630804,-0.11485426527304154,2001-12-28,2019-04-08,-0.21698498668347055,-0.17737771442766925,-0.17755663747811834,0.023293029311173052,-0.08911410035776246
LMAX,729,2.892857142857143,160640200.99999994,0.01842051282051282,17,0.4279835390946502,0.13887640358065467,-0.21803816573719226,2023-08-09,2026-08-28,,,0.13887640358065467,-0.21803816573719226,0.35691456931784693
LMPI,6387,25.345238095238095,6012501.000000004,0.012402721088435374,174,0.484264913104744,-0.3209702225386024,-0.009946453307039027,2000-12-14,2026-08-28,-0.3526368160866701,0.018759980281610522,-0.28858530792648895,-0.037171772481907395,-0.3110237692315634
LMSH,4232,16.793650793650794,1.0,0.0106,120,0.5321361058601134,-0.3901114708061526,0.4014929986225586,2002-04-22,2019-04-05,-0.40200532973582104,0.6346444870160775,-0.36619324145366094,0.037650073779590176,-0.7916044694287112
LOPI,686,2.7222222222222223,184052051.0000003,0.023143859649122807,12,0.4271137026239067,0.31162289269920085,-0.05569652157080529,2023-10-11,2026-08-28,,,0.31162289269920085,-0.05569652157080529,0.36731941427000614
LPCK,6055,24.02777777777778,268257306.4744872,0.012093506493506493,142,0.4685383980181668,-0.02672398590814884,0.05013149747909229,2002-03-25,2026-08-28,-0.05764234069727925,0.39534729330682605,0.001091860129047939,-0.1813396599653384,-0.07685548338724113
LPGI,6278,24.91269841269841,208751.00000000015,0.011949206349206348,143,0.5017521503663587,-0.1051839179759384,0.06783638173733886,2001-05-16,2026-08-28,-0.15636908760786816,-0.03155386676218941,-0.05413857034546832,0.17224160446129066,-0.17302029971327726
LPIN,5922,23.5,390251.00000000006,0.014295652173913043,125,0.49020601148260723,-0.07836880540346813,0.09618297523031738,2002-09-25,2026-08-28,0.13792797372048882,0.09548042354336217,-0.22669006878339681,0.09305571189127382,-0.1745517806337855
LPKR,5147,20.424603174603174,19928220233.247772,0.01077771493667578,112,0.4693996502817175,-0.05154622643581208,-0.060976700843264786,2005-09-29,2026-08-28,0.14863153037916255,0.23916206987944788,-0.1531995111662997,-0.20151029990618996,0.009430474407452705
LPLI,6387,25.345238095238095,5801701.000000004,0.013175757575757577,156,0.4470017222483169,-0.1621121453879668,-0.07808669288530545,2000-12-14,2026-08-28,-0.13819363587088085,-0.057954157880852675,-0.18480634921958883,-0.10110881513213554,-0.08402545250266136
LPPF,5146,20.42063492063492,6478212001.0,0.009409523809523809,100,0.4325689856198989,0.17186679149524275,-0.1397257741230017,2005-09-29,2026-08-28,0.5989649300913968,-0.22258066515432973,-0.025113345720501723,-0.08926053689289992,0.31159256561824444
LPPS,6408,25.428571428571427,18146251.000000004,0.0156,168,0.4241573033707865,-0.2586878973473563,-0.04391060459406659,2000-11-15,2026-08-28,-0.2625451078289113,0.0029999436553527214,-0.25488025057903174,-0.09042568923434591,-0.21477729275328972
LRNA,2918,11.579365079365079,4304051.000000004,0.01177283950617284,81,0.45407813570939,-0.22186330189340786,-0.03572254968960342,2014-10-07,2026-08-28,,,-0.22186330189340786,-0.03572254968960342,-0.18614075220380444
LSIP,6034,23.944444444444443,14796751501.000021,0.009552569169960473,129,0.5233675836924097,0.12994147052353067,0.16184252154963596,2002-04-22,2026-08-28,0.29358547316095907,0.3458782604851067,0.004920474598814506,0.02232383291584461,-0.0319010510261053
LTLS,6353,25.21031746031746,125934001.00000013,0.010663291139240506,137,0.47788446403274043,0.05510026453215211,0.10226746427313005,2001-01-31,2026-08-28,0.03839084057708586,0.09358726687502061,0.07148056164295968,0.10767570784427472,-0.04716719974097794
LUCK,1885,7.48015873015873,211995501.00000018,0.012356756756756758,37,0.4116710875331565,-0.017782743528226952,-0.1632894948996897,2018-11-28,2026-08-28,,,-0.017782743528226952,-0.1632894948996897,0.14550675137146274
LUCY,1278,5.071428571428571,63994681.35401162,0.013351937984496125,25,0.4569640062597809,0.6951902006021589,0.2815327574763853,2021-05-05,2026-08-28,,,0.6951902006021589,0.2815327574763853,0.41365744312577357
MABA,468,1.8571428571428572,1775105922.7808707,0.012872727272727272,7,0.2905982905982906,-0.13783919700124792,-0.1772863343120631,2017-06-22,2019-04-08,,,-0.13783919700124792,-0.1772863343120631,0.03944713731081517
MAGP,1547,6.138888888888889,10001.00000000001,0.0256,8,0.10407239819004525,-0.059412802031558076,-0.10081017568099881,2013-01-16,2019-04-08,,,-0.06897201382777574,-0.16125056079202593,0.04139737364944074
MAHA,740,2.9365079365079363,1947240801.000002,0.011380346820809248,15,0.44054054054054054,-0.12877390888304907,0.04831934469830901,2023-07-25,2026-08-28,,,-0.12877390888304907,0.04831934469830901,-0.17709325358135808
MAIN,5054,20.055555555555557,1.0,0.012952941176470587,76,0.27285318559556787,-0.22558920338262878,0.11051047360337773,2006-02-10,2026-08-28,-0.4344184510140088,0.06198487348764692,-0.07563788423114715,0.13881249396473905,-0.3360996769860065
MAMI,4199,16.66269841269841,220000.99999999983,0.0256,77,0.3234103357942367,-0.37345308771672314,0.11991315654310841,2002-04-22,2019-04-08,-0.5132882927634896,0.0870961311899432,0.019621713816353692,0.18601284600324375,-0.49336624425983155
MANG,623,2.4722222222222223,910256950.9999987,0.021225,12,0.420545746388443,-0.2588034710153936,-0.2869884273447575,2024-01-11,2026-08-28,,,-0.2588034710153936,-0.2869884273447575,0.02818495632936391
MAPA,1990,7.896825396825397,3891041001.000001,0.015452216748768472,44,0.4914572864321608,0.09514436979108121,0.1148565327805855,2018-07-05,2026-08-28,,,0.09514436979108121,0.1148565327805855,-0.01971216298950429
MAPB,2258,8.96031746031746,2869001.000000001,0.008532551319648094,66,0.429140832595217,-0.2394877859028558,-0.10421579075942422,2017-06-22,2026-08-27,,,-0.2394877859028558,-0.10421579075942422,-0.13527199514343158
MAPI,5367,21.297619047619047,7751215001.000008,0.013864462809917356,119,0.5071734674864915,-0.06836248351205443,0.16315805403341055,2004-11-10,2026-08-28,0.18019288575872716,0.3279759854161015,-0.20310472607343177,0.058855077948656964,-0.23152053754546498
MARI,797,3.1626984126984126,276020500.9999995,0.013292307692307694,20,0.4742785445420326,0.1177557860378955,0.7019945136417294,2016-02-11,2019-04-08,,,0.1177557860378955,0.7019945136417294,-0.5842387276038339
MARK,2244,8.904761904761905,5017346250.999998,0.013062686567164179,54,0.5084670231729055,0.07726696014629475,0.38621889096378736,2017-07-13,2026-08-28,,,0.07726696014629475,0.38621889096378736,-0.3089519308174926
MASA,3397,13.48015873015873,184944926.0000001,0.013443137254901961,84,0.48160141301148074,-0.0495214939909463,0.12199759987884162,2005-06-09,2019-04-08,-0.04029676070717725,0.11236048855502134,-0.04888627436067816,0.1482749042297251,-0.17151909386978792
MASB,1243,4.932539682539683,5526251.0,0.008541176470588236,38,0.45132743362831856,-0.19155244641624347,-0.041203971424101815,2021-06-30,2026-08-28,,,-0.19155244641624347,-0.041203971424101815,-0.15034847499214166
MAXI,767,3.0436507936507935,58928501.000000015,0.024830769230769233,17,0.42242503259452413,-0.13503858927096246,-0.15998825013321083,2023-06-12,2026-08-28,,,-0.13503858927096246,-0.15998825013321083,0.02494966086224837
MAYA,5147,20.424603174603174,5084782.535202023,0.010882504701667774,116,0.46959393821643675,-0.012590331163483404,0.11645630662041095,2005-09-29,2026-08-28,0.19028427743020893,0.4011165504701455,-0.11227118852816587,-0.024001118594679016,-0.12904663778389436
MBAP,2924,11.603174603174603,214110001.00000003,0.009608016032064128,57,0.46169630642954856,0.1133196067293678,0.11644839303458832,2014-09-29,2026-08-28,,,0.1133196067293678,0.11644839303458832,-0.00312878630522051
MBMA,797,3.1626984126984126,37250909401.00004,0.014528571428571429,17,0.4127979924717691,-0.04381867714355192,-0.1371707134485619,2023-04-18,2026-08-28,,,-0.04381867714355192,-0.1371707134485619,0.09335203630500999
MBSS,3783,15.011904761904763,516981751.00000024,0.010754639175257732,84,0.4766058683584457,0.05410464018690786,0.05076229141433708,2011-04-06,2026-08-28,-0.1357210815854647,-0.08005605498289925,0.09514727331881878,0.09327054810508462,0.00334234877257078
MBTO,3840,15.238095238095237,10779801.0,0.012692198581560284,88,0.46770833333333334,-0.13430155173649028,-0.10076674784747819,2011-01-13,2026-08-28,-0.07037516075996575,-0.17628937044405857,-0.1458266060063148,-0.08489565057555803,-0.03353480388901209
MCAS,2165,8.591269841269842,1651041250.999999,0.008794888178913739,47,0.42217090069284063,0.050024816383199555,-0.20577337789416394,2017-11-01,2026-08-28,,,0.050024816383199555,-0.20577337789416394,0.2557981942773635
MCOL,1197,4.75,486123751.0000002,0.010501960784313726,26,0.44110275689223055,0.07231919057314395,0.3368139734054303,2021-09-07,2026-08-28,,,0.07231919057314395,0.3368139734054303,-0.26449478283228633
MCOR,4699,18.646825396825395,143463801.0,0.015190196038117575,104,0.42264311555650136,-0.15943118897437847,-0.03127875524594359,2007-07-03,2026-08-28,-0.12184581321676202,-0.007784362732733308,-0.17440347665423295,-0.04174813693813184,-0.12815243372843488
MDIA,3036,12.047619047619047,3455001.000000002,0.019784397163120568,52,0.4005270092226614,0.1785903426416986,0.042840787755919596,2014-04-11,2026-08-28,,,0.1785903426416986,0.042840787755919596,0.135749554885779
MDKA,2745,10.892857142857142,83298290500.99992,0.008588364493502131,70,0.5468123861566484,0.031113535382264246,0.19853958924473947,2015-06-19,2026-08-28,,,0.031113535382264246,0.19853958924473947,-0.16742605386247522
MDKI,2192,8.698412698412698,54828551.00000002,0.0156,58,0.4698905109489051,-0.20703391774295776,-0.031686779252667385,2017-09-25,2026-08-28,,,-0.20703391774295776,-0.031686779252667385,-0.17534713849029038
MDLN,6136,24.349206349206348,473802501.0000008,0.014488888888888888,135,0.46235332464146023,-0.029099146786529473,0.03755411340874382,2001-11-29,2026-08-28,0.09087699291538365,0.29687851573962876,-0.12560186445353116,-0.1523614215563811,-0.06665326019527329
MDRN,4199,16.66269841269841,11936500.99999998,0.014521561868930534,96,0.4503453203143606,-0.20438404351584982,-0.06180252770903705,2002-04-22,2019-04-05,-0.23100220763480128,0.18526715003366445,-0.15037168555193658,-0.3990864094128379,-0.14258151580681278
MEDC,6524,25.88888888888889,5649609448.0908165,0.01457435855301176,159,0.5003065603923973,0.014269702369993809,0.10458428796194652,2000-06-06,2026-08-28,-0.14700475321663942,0.07419080668509803,0.20978864677279652,0.13640641888948357,-0.09031458559195271
MEDS,971,3.8531746031746033,1343509326.0000012,0.020984615384615386,14,0.29145211122554066,-0.14937670901859712,-0.20030577509678638,2022-08-10,2026-08-28,,,-0.14937670901859712,-0.20030577509678638,0.050929066078189256
MEGA,5147,20.424603174603174,3338964.1027374263,0.011828975212678216,143,0.48571983679813485,-0.1785522813071767,0.16000294641321378,2005-09-29,2026-08-28,-0.1056168434264777,0.22419884385970845,-0.2188965867067344,0.1235956486317662,-0.3385552277203905
MEJA,603,2.392857142857143,7045467110.227557,0.013645977082052799,13,0.5240464344941956,0.7023839501636455,0.08215960099427422,2024-02-12,2026-08-28,,,0.7023839501636455,0.08215960099427422,0.6202243491693713
MERK,6026,23.91269841269841,28390000.999999974,0.008266666666666667,110,0.5393295718552937,0.16115019613211978,0.1517023598496201,2002-05-03,2026-08-28,0.2815494228531794,0.35207294857956173,0.06628367908622201,0.0026765408305280403,0.009447836282499678
META,3271,12.98015873015873,862112430.9494889,0.010659678759174096,75,0.4481809844084378,0.10832582717239259,0.04650963673708297,2005-09-29,2019-04-08,0.216082452990062,0.12491538602673802,-0.015881178259841144,-0.0459991344342332,0.061816190435309615
MFIN,3334,13.23015873015873,48195000.99999996,0.011314285714285714,81,0.5533893221355729,0.09202508401405729,0.3491618949307096,2005-09-06,2019-04-08,0.048363840907432065,0.3308700294607785,0.15268798485741453,0.37378578607848145,-0.2571368109166523
MFMI,2050,8.134920634920634,549500.9999999995,0.013175757575757577,63,0.48292682926829267,-0.37200744750911185,0.06140635823092966,2010-12-29,2019-04-05,-0.44681714042755527,-0.22242234978693676,-0.33675724413807673,0.2112212303865597,-0.4334138057400415
MGLV,1259,4.996031746031746,13896600.999999978,0.013600000000000001,31,0.5599682287529786,1.2545821542756186,1.414396246656509,2021-06-08,2026-08-28,,,1.2545821542756186,1.414396246656509,-0.1598140923808904
MGNA,2926,11.61111111111111,13400.999999999989,0.0256,40,0.2696514012303486,0.017200893460627364,-0.003509596780621793,2014-09-29,2026-08-28,,,0.017200893460627364,-0.003509596780621793,0.020710490241249158
MGRO,1984,7.873015873015873,3434768250.9999957,0.012356756756756758,52,0.46975806451612906,-0.05785216802624349,0.09618059542571489,2018-07-12,2026-08-28,,,-0.05785216802624349,0.09618059542571489,-0.15403276345195838
MHKI,567,2.25,689871601.000001,0.013233587786259542,11,0.455026455026455,0.1768796083521329,-0.14011121958269135,2024-04-16,2026-08-28,,,0.1768796083521329,-0.14011121958269135,0.31699082793482425
MICE,5091,20.202380952380953,17222001.000000026,0.010489975550122248,128,0.49361618542526026,-0.06937209701222546,0.02095245964320047,2005-12-21,2026-08-28,-0.03226182479800421,-0.0057083859362703215,-0.09005183377146964,0.03486044854084769,-0.09032455665542594
MIDI,3870,15.357142857142858,4597857.561882021,0.01564749933232331,103,0.5175710594315246,-0.14462445878045893,0.1538414417373133,2010-11-30,2026-08-28,0.233428398098521,0.23876837010018304,-0.20413866053055962,0.13908467243267109,-0.2984659005177722
MIKA,2803,11.123015873015873,26605231501.000034,0.009648582995951418,76,0.4809133071708883,-0.1103985980308454,0.002537995798601367,2015-03-24,2026-08-28,,,-0.1103985980308454,0.002537995798601367,-0.11293659382944676
MINA,2294,9.103174603174603,76007450.99999997,0.019113513513513515,48,0.42066259808195294,-0.052540248084950836,0.21088779413665426,2017-05-02,2026-08-28,,,-0.052540248084950836,0.21088779413665426,-0.2634280422216051
MIRA,5146,20.42063492063492,954600.9999999995,0.0256,69,0.2578701904391761,-0.032589882494365896,0.007105276995598375,2005-09-29,2026-08-28,0.03759673872550362,0.1475561894232571,-0.07189521632963314,-0.07222080809971743,-0.03969515948996427
MITI,6434,25.53174603174603,49745451.000000045,0.01151715976331361,130,0.36897730805097917,-0.18325519586518835,-0.07518102941200433,2000-10-10,2026-08-28,-0.266977438979653,-0.07487102038384352,-0.09094424013099167,-0.07652417204597572,-0.10807416645318402
MKAP,603,2.392857142857143,256454601.00000018,0.01134712643678161,11,0.41625207296849087,0.5780861736168577,1.3047809711906546,2024-02-12,2026-08-28,,,0.5780861736168577,1.3047809711906546,-0.726694797573797
MKNT,870,3.4523809523809526,99258300.99999997,0.011716207951070336,22,0.3620689655172414,-0.1423097295030149,0.30838842287563084,2015-10-26,2019-04-08,,,-0.1423097295030149,0.30838842287563084,-0.45069815237864574
MKPI,4208,16.6984126984127,7500001.000000002,0.0069698630136986305,81,0.44272813688212925,0.021034510181219046,0.15814697418544288,2009-07-13,2026-08-28,0.07805013586822462,0.3431041357512301,0.0044391541107124954,0.10753732003838423,-0.13711246400422383
MKTR,908,3.6031746031746033,147002400.99999994,0.013600000000000001,24,0.4107929515418502,-0.25664393744119995,-0.0060177319979668464,2022-11-08,2026-08-28,,,-0.25664393744119995,-0.0060177319979668464,-0.2506262054432331
MLBI,6087,24.154761904761905,111075000.99999994,0.009600000000000001,116,0.5281747987514375,0.14585588941123273,0.23764626823930124,2002-02-07,2026-08-28,0.3097564894520135,0.5683159362898016,0.018300132617714793,0.004187834202315388,-0.09179037882806851
MLIA,6403,25.408730158730158,33385875.999999978,0.01671111111111111,150,0.4877401218178979,-0.05664404329121553,0.04994407722376648,2000-11-22,2026-08-28,-0.08823915030592155,0.03559283311960382,-0.020600452825012217,0.06562769906623633,-0.10658812051498201
MLPL,5147,20.424603174603174,1918687275.999999,0.011413953488372094,107,0.43928502040023315,0.1011589929071448,-0.05725039860631731,2005-09-29,2026-08-28,0.0655696584985559,0.07873880328351168,0.12278622916862347,-0.13294981552678176,0.15840939151346212
MLPT,3223,12.78968253968254,41352252.291275024,0.027626430977760654,73,0.5007756748371083,0.2270814857476553,0.41544246414994124,2013-07-08,2026-08-28,,,0.2270814857476553,0.41544246414994124,-0.18836097840228594
MMIX,889,3.5277777777777777,1291703750.9999979,0.01530873786407767,23,0.532058492688414,0.23398347417529042,0.6811396238710707,2022-12-06,2026-08-28,,,0.23398347417529042,0.6811396238710707,-0.4471561496957803
MMLP,2749,10.908730158730158,480839150.99999934,0.00963225806451613,66,0.43688614041469626,-0.17941757373189016,-0.09137580209792318,2015-06-12,2026-08-28,,,-0.17941757373189016,-0.09137580209792318,-0.08804177163396698
MNCN,4705,18.67063492063492,17540010501.000015,0.0109475935828877,107,0.4718384697130712,-0.06675246422741177,-0.06645041240741267,2007-06-22,2026-08-28,0.20476268698272793,0.24963584480808176,-0.1692860460826625,-0.1810820042595661,-0.00030205181999909403
MOLI,1949,7.734126984126984,22521401.000000015,0.01144795321637427,50,0.46228835300153925,-0.23027312280831813,-0.1360475392416064,2018-08-31,2026-08-28,,,-0.23027312280831813,-0.1360475392416064,-0.09422558356671173
MORA,973,3.861111111111111,75397201.00000006,0.009910344827586206,27,0.4193216855087359,0.6273827616355887,0.8754169341667142,2022-08-08,2026-08-28,,,0.6273827616355887,0.8754169341667142,-0.24803417253112547
MPIX,604,2.3968253968253967,259108850.99999976,0.019885714285714284,13,0.5695364238410596,0.26740806098514924,-0.34984655618207317,2024-02-07,2026-08-28,,,0.26740806098514924,-0.34984655618207317,0.6172546171672224
MPMX,3253,12.908730158730158,1758704750.9999976,0.010835602094240837,74,0.49093144789425147,0.02540969861919118,0.1023195325269175,2013-05-29,2026-08-28,,,0.025584908927924976,0.1253156585962505,-0.07690983390772632
MPOW,2249,8.924603174603174,81575400.99999987,0.015215384615384617,59,0.40373499333036905,-0.20811210820086623,-0.13771424763194584,2017-07-06,2026-08-28,,,-0.20811210820086623,-0.13771424763194584,-0.07039786056892039
MPPA,6432,25.523809523809526,1922000000.9999993,0.013933333333333332,149,0.47372512437810943,-0.06790120195980398,-0.056685131662572275,2000-10-12,2026-08-28,-0.08632921479395295,0.2302827348705574,-0.028614519982485875,-0.2722202486738161,-0.011216070297231706
